typeID,typeName,groupID,groupName,marketGroupID,marketGroupName,mass,volume,capacity,portionSize,raceID,basePrice,published
30452,Arena_AM_MainStructure01,226,Large Collidable Object,,NA,0,0,0,1,4,,0
30453,Arena_MM_MainStructure01,226,Large Collidable Object,,NA,0,0,0,1,2,,0
30454,Arena_AM_CenterFX01,226,Large Collidable Object,,NA,0,0,0,1,4,,0
30455,Arena_AM_SmallStructure01,226,Large Collidable Object,,NA,0,0,0,1,4,,0
30456,Arena_MM_SmallStructure01,226,Large Collidable Object,,NA,0,0,0,1,2,,0
30457,Sleeper Small Advanced Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30458,Sleeper Medium Advanced Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30459,Sleeper Large Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30460,Vigilant Sentry Tower,383,Destructible Sentry Gun,,NA,1000,1000,1000,1,64,,0
30461,Wakeful Sentry Tower,383,Destructible Sentry Gun,,NA,1000,1000,1000,1,64,,0
30462,Restless Sentry Tower,383,Destructible Sentry Gun,,NA,1000,1000,1000,1,64,,0
30464,Metallofullerene Plating,964,Hybrid Tech Components,1147,Subsystem Components,1,5,0,1,,400000,1
30465,Metallofullerene Plating Blueprint,965,Hybrid Component Blueprints,1191,Subsystem Components,0,0.01,0,1,,10000000,1
30466,Electromechanical Interface Nexus,964,Hybrid Tech Components,1147,Subsystem Components,1,10,0,1,,400000,1
30467,Electromechanical Interface Nexus Blueprint,965,Hybrid Component Blueprints,1191,Subsystem Components,0,0.01,0,1,,10000000,1
30470,Neurovisual Output Analyzer,964,Hybrid Tech Components,1147,Subsystem Components,1,5,0,1,,400000,1
30471,Neurovisual Output Analyzer Blueprint,965,Hybrid Component Blueprints,1191,Subsystem Components,0,0.01,0,1,,10000000,1
30474,Nanowire Composites,964,Hybrid Tech Components,1147,Subsystem Components,1,5,0,1,,400000,1
30475,Nanowire Composites Blueprint,965,Hybrid Component Blueprints,1191,Subsystem Components,0,0.01,0,1,,10000000,1
30476,Fulleroferrocene Power Conduits,964,Hybrid Tech Components,1147,Subsystem Components,1,5,0,1,,400000,1
30477,Fulleroferrocene Power Conduits Blueprint,965,Hybrid Component Blueprints,1191,Subsystem Components,0,0.01,0,1,,10000000,1
30478,Reconfigured Subspace Calibrator,964,Hybrid Tech Components,1147,Subsystem Components,1,10,0,1,,400000,1
30479,Reconfigured Subspace Calibrator Blueprint,965,Hybrid Component Blueprints,1191,Subsystem Components,0,0.01,0,1,,10000000,1
30484,Sleeper Small Basic Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30485,Sleeper Small Intermediate Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30486,Sisters Combat Scanner Probe,479,Scanner Probe,1199,Scan Probes,1,1,0,1,,23442,1
30488,Sisters Core Scanner Probe,479,Scanner Probe,1199,Scan Probes,1,0.1,0,1,,23442,1
30492,Sleeper Medium Basic Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30493,Sleeper Medium Intermediate Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30494,Sleeper Large Basic Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30495,Sleeper Large Intermediate Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30496,Sleeper Large Advanced Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30497,Reinforced Metal Scraps,526,Commodities,20,Industrial Goods,10000,0.01,0,1,,20,1
30502,Talocan Polestar,226,Large Collidable Object,,NA,100000,100000000,10000,1,,,0
30503,Talocan Coupling Array,226,Large Collidable Object,,NA,100000,100000000,10000,1,,,0
30504,Talocan Static Gate,226,Large Collidable Object,,NA,100000,100000000,10000,1,,,0
30505,Talocan Exchange Depot,226,Large Collidable Object,,NA,100000,100000000,10000,1,,,0
30506,Talocan Extraction Silo,226,Large Collidable Object,,NA,100000,100000000,10000,1,,,0
30507,Worn Talocan Static Gate,319,Large Collidable Structure,,NA,100000,100000000,10000,1,,,0
30508,Inverted Talocan Exchange Depot,319,Large Collidable Structure,,NA,100000,100000000,10000,1,,,0
30509,Disrupted Talocan Polestar,319,Large Collidable Structure,,NA,100000,100000000,10000,1,,,0
30510,Broken Talocan Coupling Array,319,Large Collidable Structure,,NA,100000,100000000,10000,1,,,0
30511,Hollow Talocan Extraction Silo,319,Large Collidable Structure,,NA,100000,100000000,10000,1,,,0
30512,Weakened Sleeper Drone Hangar,319,Large Collidable Structure,,NA,100000,100000000,10000,1,,,0
30513,Sleeper Drone Hangar,226,Large Collidable Object,,NA,100000,100000000,10000,1,,,0
30514,Talocan Wreckage,226,Large Collidable Object,,NA,100000,100000000,10000,1,,,0
30515,Unidentified Wreckage,226,Large Collidable Object,,NA,100000,100000000,10000,1,,,0
30516,Malfunctioning Sleeper Databank,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30517,Ejected Sleeper Databank,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30518,Deformed Sleeper Databank,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30519,Obsolete Sleeper Databank,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30520,Broken Sleeper Databank,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30521,Spavined Sleeper Databank,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30522,Forgotten Sleeper Artifact,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30523,Lost Sleeper Artifact,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30524,Abandoned Sleeper Artifact,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30525,Sleeper Artifact,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30526,Decrepit Sleeper Artifact,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30527,Forlorn Sleeper Artifact,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30528,Abandoned Talocan Battleship,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30529,Deserted Talocan Cruiser,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30530,Derelict Talocan Frigate,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
30532,Amarr Defensive Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30536,Amarr Electronic Systems,1240,Subsystems,,NA,0,0.01,0,1,4,5000000,0
30537,Amarr Offensive Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30538,Amarr Propulsion Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30539,Amarr Core Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30540,Gallente Defensive Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30541,Gallente Electronic Systems,1240,Subsystems,,NA,0,0.01,0,1,4,5000000,0
30542,Caldari Electronic Systems,1240,Subsystems,,NA,0,0.01,0,1,4,5000000,0
30543,Minmatar Electronic Systems,1240,Subsystems,,NA,0,0.01,0,1,4,5000000,0
30544,Caldari Defensive Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30545,Minmatar Defensive Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30546,Gallente Core Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30547,Minmatar Core Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30548,Caldari Core Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30549,Caldari Offensive Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30550,Gallente Offensive Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30551,Minmatar Offensive Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30552,Caldari Propulsion Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30553,Gallente Propulsion Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30554,Minmatar Propulsion Systems,1240,Subsystems,1824,Subsystems,0,0.01,0,1,4,5000000,1
30558,Malfunctioning Thruster Sections,971,Sleeper Propulsion Relics,1909,Ancient Relics,0,10,0,1,,,1
30562,Wrecked Thruster Sections,971,Sleeper Propulsion Relics,1909,Ancient Relics,0,10,0,1,,,1
30574,Magnetar,995,Secondary Sun,,NA,1E+35,1,0,1,,,0
30575,Black Hole,995,Secondary Sun,,NA,1E+35,1,0,1,,,0
30576,Red Giant,995,Secondary Sun,,NA,1E+35,1,0,1,,,0
30577,Pulsar,995,Secondary Sun,,NA,1E+35,1,0,1,,,0
30579,Wormhole Z971,988,Wormhole,,NA,0,0,0,1,,,0
30582,Intact Power Cores,992,Sleeper Engineering Relics,1909,Ancient Relics,0,10,0,1,,,1
30583,Wormhole R943,988,Wormhole,,NA,0,0,0,1,,,0
30584,Wormhole X702,988,Wormhole,,NA,0,0,0,1,,,0
30586,Malfunctioning Power Cores,992,Sleeper Engineering Relics,1909,Ancient Relics,0,10,0,1,,,1
30588,Wrecked Power Cores,992,Sleeper Engineering Relics,1909,Ancient Relics,0,10,0,1,,,1
30599,Intact Electromechanical Component,990,Sleeper Electronics Relics,,NA,0,10,0,1,,,0
30600,Malfunctioning Electromechanical Component,990,Sleeper Electronics Relics,,NA,0,10,0,1,,,0
30605,Wrecked Electromechanical Component,990,Sleeper Electronics Relics,,NA,0,10,0,1,,,0
30614,Intact Armor Nanobot,993,Sleeper Defensive Relics,1909,Ancient Relics,0,10,0,1,,,1
30615,Malfunctioning Armor Nanobot,993,Sleeper Defensive Relics,1909,Ancient Relics,0,10,0,1,,,1
30618,Wrecked Armor Nanobot,993,Sleeper Defensive Relics,1909,Ancient Relics,0,10,0,1,,,1
30628,Intact Weapon Subroutines,991,Sleeper Offensive Relics,1909,Ancient Relics,0,10,0,1,,,1
30632,Malfunctioning Weapon Subroutines,991,Sleeper Offensive Relics,1909,Ancient Relics,0,10,0,1,,,1
30633,Wrecked Weapon Subroutines,991,Sleeper Offensive Relics,1909,Ancient Relics,0,10,0,1,,,1
30642,Wormhole O128,988,Wormhole,,NA,0,0,0,1,,,0
30643,Wormhole N432,988,Wormhole,,NA,0,0,0,1,,,0
30644,Wormhole M555,988,Wormhole,,NA,0,0,0,1,,,0
30645,Wormhole B041,988,Wormhole,,NA,0,0,0,1,,,0
30646,Wormhole U319,988,Wormhole,,NA,0,0,0,1,,,0
30647,Wormhole B449,988,Wormhole,,NA,0,0,0,1,,,0
30648,Wormhole N944,988,Wormhole,,NA,0,0,0,1,,,0
30649,Wormhole S199,988,Wormhole,,NA,0,0,0,1,,,0
30650,Amarr Strategic Cruiser,257,Spaceship Command,377,Spaceship Command,0,0.01,0,1,4,2000000,1
30651,Caldari Strategic Cruiser,257,Spaceship Command,377,Spaceship Command,0,0.01,0,1,1,2000000,1
30652,Gallente Strategic Cruiser,257,Spaceship Command,377,Spaceship Command,0,0.01,0,1,8,2000000,1
30653,Minmatar Strategic Cruiser,257,Spaceship Command,377,Spaceship Command,0,0.01,0,1,2,2000000,1
30654,Luxury Spaceliner,952,Mission Container,,NA,10000,27500,2700,1,,,0
30655,Hybrid Polymer Silo,404,Silo,483,Silos,100000000,4000,40000,1,,7500000,1
30656,Polymer Reactor Array,438,Mobile Reactor,490,Reactors,100000000,4000,1,1,,12500000,1
30657,Wormhole A641,988,Wormhole,,NA,0,0,0,1,,,0
30658,Wormhole R051,988,Wormhole,,NA,0,0,0,1,,,0
30659,Wormhole V283,988,Wormhole,,NA,0,0,0,1,,,0
30660,Wormhole H121,988,Wormhole,,NA,0,0,0,1,,,0
30661,Wormhole C125,988,Wormhole,,NA,0,0,0,1,,,0
30662,Wormhole O883,988,Wormhole,,NA,0,0,0,1,,,0
30663,Wormhole M609,988,Wormhole,,NA,0,0,0,1,,,0
30664,Wormhole L614,988,Wormhole,,NA,0,0,0,1,,,0
30665,Wormhole S804,988,Wormhole,,NA,0,0,0,1,,,0
30666,Wormhole N110,988,Wormhole,,NA,0,0,0,1,,,0
30667,Wormhole J244,988,Wormhole,,NA,0,0,0,1,,,0
30668,Wormhole Z060,988,Wormhole,,NA,0,0,0,1,,,0
30669,Wolf-Rayet Star,995,Secondary Sun,,NA,1E+35,1,0,1,,,0
30670,Cataclysmic Variable,995,Secondary Sun,,NA,1E+35,1,0,1,,,0
30671,Wormhole Z647,988,Wormhole,,NA,0,0,0,1,,,0
30672,Wormhole D382,988,Wormhole,,NA,0,0,0,1,,,0
30673,Wormhole O477,988,Wormhole,,NA,0,0,0,1,,,0
30674,Wormhole Y683,988,Wormhole,,NA,0,0,0,1,,,0
30675,Wormhole N062,988,Wormhole,,NA,0,0,0,1,,,0
30676,Wormhole R474,988,Wormhole,,NA,0,0,0,1,,,0
30677,Wormhole B274,988,Wormhole,,NA,0,0,0,1,,,0
30678,Wormhole A239,988,Wormhole,,NA,0,0,0,1,,,0
30679,Wormhole E545,988,Wormhole,,NA,0,0,0,1,,,0
30680,Wormhole V301,988,Wormhole,,NA,0,0,0,1,,,0
30681,Wormhole I182,988,Wormhole,,NA,0,0,0,1,,,0
30682,Wormhole N968,988,Wormhole,,NA,0,0,0,1,,,0
30683,Wormhole T405,988,Wormhole,,NA,0,0,0,1,,,0
30684,Wormhole N770,988,Wormhole,,NA,0,0,0,1,,,0
30685,Wormhole A982,988,Wormhole,,NA,0,0,0,1,,,0
30686,Wormhole S047,988,Wormhole,,NA,0,0,0,1,,,0
30687,Wormhole U210,988,Wormhole,,NA,0,0,0,1,,,0
30688,Wormhole K346,988,Wormhole,,NA,0,0,0,1,,,0
30689,Wormhole P060,988,Wormhole,,NA,0,0,0,1,,,0
30690,Wormhole N766,988,Wormhole,,NA,0,0,0,1,,,0
30691,Wormhole C247,988,Wormhole,,NA,0,0,0,1,,,0
30692,Wormhole X877,988,Wormhole,,NA,0,0,0,1,,,0
30693,Wormhole H900,988,Wormhole,,NA,0,0,0,1,,,0
30694,Wormhole U574,988,Wormhole,,NA,0,0,0,1,,,0
30695,Wormhole D845,988,Wormhole,,NA,0,0,0,1,,,0
30696,Wormhole N290,988,Wormhole,,NA,0,0,0,1,,,0
30697,Wormhole K329,988,Wormhole,,NA,0,0,0,1,,,0
30698,Wormhole Y790,988,Wormhole,,NA,0,0,0,1,,,0
30699,Wormhole D364,988,Wormhole,,NA,0,0,0,1,,,0
30700,Wormhole M267,988,Wormhole,,NA,0,0,0,1,,,0
30701,Wormhole E175,988,Wormhole,,NA,0,0,0,1,,,0
30702,Wormhole H296,988,Wormhole,,NA,0,0,0,1,,,0
30703,Wormhole V753,988,Wormhole,,NA,0,0,0,1,,,0
30704,Wormhole D792,988,Wormhole,,NA,0,0,0,1,,,0
30705,Wormhole C140,988,Wormhole,,NA,0,0,0,1,,,0
30706,Wormhole Z142,988,Wormhole,,NA,0,0,0,1,,,0
30707,Wormhole Q317,988,Wormhole,,NA,0,0,0,1,,,0
30708,Wormhole G024,988,Wormhole,,NA,0,0,0,1,,,0
30709,Wormhole L477,988,Wormhole,,NA,0,0,0,1,,,0
30710,Wormhole Z457,988,Wormhole,,NA,0,0,0,1,,,0
30711,Wormhole V911,988,Wormhole,,NA,0,0,0,1,,,0
30712,Wormhole W237,988,Wormhole,,NA,0,0,0,1,,,0
30713,Wormhole B520,988,Wormhole,,NA,0,0,0,1,,,0
30714,Wormhole C391,988,Wormhole,,NA,0,0,0,1,,,0
30715,Wormhole C248,988,Wormhole,,NA,0,0,0,1,,,0
30716,Tahaki Karin,283,Livestock,,NA,80,3,0,1,,1000,1
30719,Kritsan Parthus,283,Livestock,,NA,90,1,0,1,,,1
30720,Parthus' Malfunctioning Capsule,306,Spawn Container,,NA,10000,1200,1400,1,,,0
30725,Civilian Gallente Cruiser Celestis,678,Mission Gallente Federation Cruiser,,NA,11300000,113000,235,1,8,,0
30726,Civilian Gallente Cruiser Exequror,678,Mission Gallente Federation Cruiser,,NA,11300000,113000,235,1,8,,0
30727,Civilian Gallente Cruiser Thorax,678,Mission Gallente Federation Cruiser,,NA,11300000,113000,235,1,8,,0
30728,Civilian Gallente Cruiser Vexor,678,Mission Gallente Federation Cruiser,,NA,11300000,113000,235,1,8,,0
30729,Civilian Caldari Cruiser Blackbird,673,Mission Caldari State Cruiser,,NA,9600000,96000,450,1,1,,0
30730,Civilian Caldari Cruiser Caracal,673,Mission Caldari State Cruiser,,NA,9600000,96000,450,1,1,,0
30731,Civilian Caldari Cruiser Moa,673,Mission Caldari State Cruiser,,NA,9600000,96000,450,1,1,,0
30732,Civilian Caldari Cruiser Osprey,673,Mission Caldari State Cruiser,,NA,9600000,96000,450,1,1,,0
30733,Civilian Amarr Cruiser Arbitrator,668,Mission Amarr Empire Cruiser,,NA,12000000,120000,450,1,4,,0
30734,Civilian Amarr Cruiser Augoror,668,Mission Amarr Empire Cruiser,,NA,12000000,120000,450,1,4,,0
30735,Civilian Amarr Cruiser Maller,668,Mission Amarr Empire Cruiser,,NA,12000000,120000,450,1,4,,0
30736,Civilian Amarr Cruiser Omen,668,Mission Amarr Empire Cruiser,,NA,12000000,120000,450,1,4,,0
30737,Independent Harbinger,666,Mission Amarr Empire Battlecruiser,,NA,13500000,130000,350,1,4,,0
30738,Independent Prophecy,666,Mission Amarr Empire Battlecruiser,,NA,13500000,130000,350,1,4,,0
30739,Civilian Minmatar Cruiser Bellicose,705,Mission Minmatar Republic Cruiser,,NA,9900000,99000,120,1,2,,0
30740,Civilian Minmatar Cruiser Rupture,705,Mission Minmatar Republic Cruiser,,NA,9900000,99000,120,1,2,,0
30741,Civilian Minmatar Cruiser Scythe,705,Mission Minmatar Republic Cruiser,,NA,9900000,99000,120,1,2,,0
30742,Civilian Minmatar Cruiser Stabber,705,Mission Minmatar Republic Cruiser,,NA,9900000,99000,120,1,2,,0
30743,Society of Conscious Thought Cruiser,595,Deadspace Angel Cartel Cruiser,,NA,10900000,109000,120,1,2,,0
30744,Neural Network Analyzer,880,Sleeper Components,1109,Sleeper Components,1,0.1,0,1,4,200000,1
30745,Sleeper Data Library,880,Sleeper Components,1109,Sleeper Components,1,0.1,0,1,4,500000,1
30746,Ancient Coordinates Database,880,Sleeper Components,1109,Sleeper Components,1,0.1,0,1,,1500000,1
30747,Sleeper Drone AI Nexus,880,Sleeper Components,1109,Sleeper Components,1,0.1,0,1,,5000000,1
30752,Intact Hull Section,997,Sleeper Hull Relics,1909,Ancient Relics,0,50,0,1,,,1
30753,Malfunctioning Hull Section,997,Sleeper Hull Relics,1909,Ancient Relics,0,50,0,1,,,1
30754,Wrecked Hull Section,997,Sleeper Hull Relics,1909,Ancient Relics,0,50,0,1,,,1
30755,Strange Datacore,314,Miscellaneous,,NA,0.75,0.1,0,1,,,1
30756,Red,314,Miscellaneous,,NA,80,1,0,1,,,1
30757,"Nebben Centrien, Janitor",283,Livestock,,NA,100,3,0,1,,,1
30758,Centrien's Shuttle,306,Spawn Container,,NA,1450000,16120,145,1,,,0
30759,Chef Aubrei Azil,283,Livestock,,NA,100,3,0,1,,,1
30760,Azil's Transport,306,Spawn Container,,NA,1450000,16120,145,1,1,,0
30761,Doctor Luija Elban,283,Livestock,,NA,70,1,0,1,,,1
30762,Dead Drop,952,Mission Container,,NA,10000,27500,2700,1,,,0
30763,Civilian Amarr Frigate Crucifier,665,Mission Amarr Empire Frigate,,NA,2820000,24398,235,1,4,,0
30764,Civilian Amarr Frigate Executioner,665,Mission Amarr Empire Frigate,,NA,2820000,24398,235,1,4,,0
30765,Civilian Amarr Frigate Inquisitor,665,Mission Amarr Empire Frigate,,NA,2820000,24398,235,1,4,,0
30766,Civilian Amarr Frigate Punisher,665,Mission Amarr Empire Frigate,,NA,2820000,24398,235,1,4,,0
30768,A Lot of Money,314,Miscellaneous,,NA,10,3,0,1,,,1
30769,Civilian Caldari Frigate Condor,671,Mission Caldari State Frigate,,NA,1612000,16120,80,1,1,,0
30770,Civilian Caldari Frigate Griffin,671,Mission Caldari State Frigate,,NA,1612000,16120,80,1,1,,0
30771,Civilian Caldari Frigate Heron,671,Mission Caldari State Frigate,,NA,1612000,16120,80,1,1,,0
30772,Civilian Caldari Frigate Kestrel,671,Mission Caldari State Frigate,,NA,1612000,16120,80,1,1,,0
30773,Civilian Caldari Frigate Merlin,671,Mission Caldari State Frigate,,NA,1612000,16120,80,1,1,,0
30774,Engineer Tahaki Karin,283,Livestock,,NA,70,1,0,1,,,1
30775,The Heartbreak,306,Spawn Container,,NA,1450000,16120,145,1,,,0
30776,Mizara's Doll,314,Miscellaneous,,NA,2,1,0,1,,,1
30777,Mizara Family Hovel,952,Mission Container,,NA,10000,27500,2700,1,,,0
30778,Mysterious Statuette,314,Miscellaneous,,NA,2,1,0,1,,,1
30779,Ancient Tomb Dig Site,306,Spawn Container,,NA,10000,27500,2700,1,,,0
30780,Strange Coded Document,314,Miscellaneous,,NA,0.75,0.1,0,1,,,1
30781,Corrupted Drone,306,Spawn Container,,NA,1450000,16120,145,1,,,0
30782,Corrupted Drone Components,314,Miscellaneous,,NA,2,1,0,1,,,1
30783,Colonial Supply Depot,952,Mission Container,,NA,10000,27500,2700,1,,,0
30784,Dr. Castille's Data Core (Property of CreoDron),314,Miscellaneous,,NA,0.75,0.1,0,1,,,1
30785,Destroyed Ship,306,Spawn Container,,NA,10000,27500,2700,1,,,0
30786,Storage Warehouse,226,Large Collidable Object,,NA,0,0,0,1,,,0
30788,Propulsion Subsystem Technology,270,Science,375,Science,0,0.01,0,1,,15000000,1
30789,Fortified Starbase Auxiliary Power Array,226,Large Collidable Object,,NA,0,0,0,1,4,,0
30790,Civilian Caldari Battleship Scorpion,674,Mission Caldari State Battleship,,NA,22000000,1080000,235,1,1,,0
30791,Civilian Caldari Battleship Rokh,674,Mission Caldari State Battleship,,NA,22000000,1080000,235,1,1,,0
30792,Civilian Caldari Battleship Raven,674,Mission Caldari State Battleship,,NA,22000000,1080000,235,1,1,,0
30793,Storage Warehouse Container,952,Mission Container,,NA,10000,27500,2700,1,,,0
30794,Farming Supplies,314,Miscellaneous,,NA,50000,150,0,1,,,1
30797,Talocan Outpost Hub,226,Large Collidable Object,,NA,100000,100000000,10000,1,,,0
30798,Talocan Outpost Conduit,226,Large Collidable Object,,NA,100000,100000000,10000,1,,,0
30799,Debris - Broken Drive Unit,226,Large Collidable Object,,NA,0,0,0,1,,,0
30800,Debris - Broken Drive Unit,226,Large Collidable Object,,NA,0,0,0,1,,,0
30801,Debris - Power Feed,226,Large Collidable Object,,NA,0,0,0,1,,,0
30802,Debris - Crumpled Metal,226,Large Collidable Object,,NA,0,0,0,1,,,0
30804,Lieutenant Kirus,283,Livestock,,NA,100,1,0,1,,,1
30805,Wolf Burgan's Hideout,952,Mission Container,,NA,10000,27500,2700,1,,,0
30806,Disjointed Talocan Outpost Hub,319,Large Collidable Structure,,NA,100000,100000000,10000,1,,,0
30807,Disjointed Talocan Outpost Conduit,319,Large Collidable Structure,,NA,100000,100000000,10000,1,,,0
30809,Wolf Burgan's Body Double,314,Miscellaneous,,NA,80,1,0,1,,,1
30810,Wolf Burgan's DNA,314,Miscellaneous,,NA,80,1,0,1,,,1
30811,Drone Tracking Data,314,Miscellaneous,,NA,80,1,0,1,,,1
30812,Corin Risia,283,Livestock,,NA,70,1,0,1,,,1
30813,Wrecked Ship,306,Spawn Container,,NA,10000,27500,2700,1,,,0
30814,FR Personnel,283,Livestock,,NA,70,1,0,1,,,1
30815,Habitation Module w/FR Personnel,306,Spawn Container,,NA,10000,27500,2700,1,,,0
30816,Medical Supplies,314,Miscellaneous,,NA,10,3,0,1,,,1
30818,Izia Tabar,665,Mission Amarr Empire Frigate,,NA,2860000,28600,235,1,4,,0
30819,Mysterious Drone,817,Mission Generic Cruisers,,NA,10900000,109000,120,1,,,0
30820,Generic Cargo Container,952,Mission Container,,NA,10000,27500,2700,1,,,0
30821,Adani Yusev's Raven,517,Agents in Space,,NA,0,0,0,1,1,,0
30822,Amarr Advanced Cruiser Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30823,Caldari Advanced Cruiser Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30824,Gallente Advanced Cruiser Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30825,Minmatar Advanced Cruiser Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
30826,Altered Identity Records,526,Commodities,,NA,50,1,0,1,,,1
